cosine similarity
0.8534433245658875
0.8831428289413452
0.8658543229103088
0.8313111066818237
0.8885996341705322
0.8404245972633362
0.8544867634773254
0.8793607950210571
0.8546849489212036
0.8531598448753357
0.8293271660804749
0.8796185851097107
0.8691079616546631
0.8748902678489685
0.872968316078186
0.8491512537002563
0.8770666718482971
0.8491546511650085
0.8647271394729614
0.8246798515319824
0.8548521399497986
0.9122636914253235
0.8981190323829651
0.8512585163116455
0.8964604139328003
0.8099350929260254
0.8706379532814026
0.8523039817810059
0.8368683457374573
0.8691154718399048
0.8375604152679443
0.8429579138755798
0.8766863346099854
0.8530175685882568
0.8670632243156433
0.894002377986908
0.8262290954589844
0.8970090746879578
0.8438055515289307
0.8584949374198914
0.8162531852722168
0.8597484230995178
0.8740615844726562
0.8577700853347778
0.8523898124694824
0.8775630593299866
0.8965258598327637
0.8865612745285034
0.8903493285179138
0.8598108291625977
0.8821064829826355
0.8660847544670105
0.8581664562225342
0.835063099861145
0.8626366853713989
0.8507989048957825
0.852659285068512
0.8626258969306946
0.8227747678756714
0.8653668761253357
0.8475534915924072
0.8606775403022766
0.8469129800796509
0.8856210112571716
0.8441789746284485
0.8747069835662842
0.8950293064117432
0.8565226197242737
0.8446922898292542
0.8861307501792908
0.8170291781425476
0.8775710463523865
0.8214526176452637
0.8695722222328186
0.827660858631134
0.8633340001106262
0.8866268992424011
0.86907958984375
0.8409539461135864
0.888517439365387
0.8765742182731628
0.8554446697235107
0.8719273805618286
0.8477734327316284
0.8739007115364075
0.8717696666717529
0.883675217628479
0.8668229579925537
0.849130392074585
0.8608816862106323
0.8671560883522034
0.879608154296875
0.8565022349357605
0.8489154577255249
0.8310977816581726
0.8300724029541016
0.8834322690963745
0.8556274771690369
0.8792940378189087
0.8718346357345581
0.861129641532898
0.855697512626648
0.8697811365127563
0.8621864318847656
0.8701313734054565
0.8752514123916626
0.895369291305542
0.8892328143119812
0.886267364025116
0.8859214186668396
0.837492048740387
0.8807056546211243
0.8311826586723328
0.8860324025154114
0.8673909306526184
0.8832071423530579
0.8354814648628235
0.8671056032180786
0.8546704053878784
0.8633691072463989
0.8496238589286804
0.8494046330451965
0.8740548491477966
0.895501434803009
0.8815953135490417
0.8938153386116028
0.8772019743919373
0.8565475940704346
0.8475419878959656
0.8437724113464355
0.8722221851348877
0.8507351279258728
0.8608948588371277
0.8449456095695496
0.8671211004257202
0.8773988485336304
0.8655215501785278
0.8606334328651428
0.8474197387695312
0.8820071816444397
0.8358504176139832
0.8263212442398071
0.8445653915405273
0.8591601252555847
0.8448719382286072
0.8224203586578369
0.8581457138061523
0.8661336898803711
0.894429624080658
0.8951859474182129
