0,1
1090328229548826627,1187369212051890179
1086316494450032640,1185236525220544513
1083474782602125318,1188474325831168001
1083472286089396224,1188496950317977603
1083469084648505344,1186990697473347584
1083125649609506816,1187073704045486080
1083019402046513152,1187801374278504450
1082790600292925440,1188361689881698304
1082427779583541248,1188496665327669254
1082416697380913152,1188451567042727940
1082380458976051202,1187834725219651590
1082369392229400576,1188140486399266816
1082334352711790593,1188482739475009536
1082311988926124036,1188467148668227589
1082086081238102018,1188510735594381319
1081350574589833221,1188519425269305345
1081318716573470720,1188485309207584768
1081312310059253763,1187410924782665733
1081256295469068288,1187476499093319683
1081243468327018496,1188483993949347841
1081240074946252801,1188188219365416960
1081222837459996672,1188509645628936192
1080986167003230208,1188496830465634307
1080978331535896576,1188504227527712770
1080960924687704064,1188167263804899328
1080941062028447744,1188509089816612866
1080898026418384897,1187363989287788545
1080894931311431682,1188525255121354753
1080891667308298240,1187483892607045632
1080885078425784320,1188481362673713152
1080875913926139910,1188515707266490368
1080870981877534720,1188492795792805889
1080865917377097728,1187783604241424386
1080854935535800320,1188521645432016896
1080851152151953410,1188259013932339200
1080830346915209216,1187770824817807361
1080695666760929280,1188414773349769218
1080587263132733442,1188517790594023425
1080584229510172678,1188164948788174849
1080574793630527505,1188462856443809793
1080573351914061825,1188507807655612416
1080569698536878081,1188447834296737792
1080539438508400642,1187804915613212672
1080516116395499522,1188224572954468357
1080515866255593472,1188160760448352258
1080504024695222273,1188452884838600707
1080485692298444800,1188472478340911106
1080477288955826176,1188485503521304578
1080462532815532032,1188480930362605568
1080307235350241280,1188479211528474627
1080292515939565568,1188505135133143041
1080277407867772930,1187877500619231239
1080222360643485698,1188505229291073536
1080198683713507335,1188485601978408961
1080191866509901826,1188460477933916162
1079802482640019456,1188168778829488129
1079770852302958592,1185284603747155968
1079769536730140672,1187832112046579712
1079104563280527364,1179461947382779907
1079061579973439488,1188523254383697920
1078771848882593793,1188448517045526528
1078771401497161728,1188092920030793738
1078749802765139968,1188134442541273088
1078741899572240384,1188158240326148096
1078693601356509184,1188134823887605762
1078692057940742144,1188100709985726466
1078401427347857408,1188479924463656960
1078355119920562176,1188525458083725312
1076161611033968640,1188514744782786561
1075904377221722113,1188520635951022080
1075830599007510535,1188485934851002371
1075517806551154689,1188158925042008064
1075205691621720064,1188466125585178625
1075080722241736704,1188483907597012992
1075040139351597056,1187779247936421889
1074782372594413569,1188514076793692160
1072158357237174272,1187876127609704448
1072134139560620033,1188500454461841409
1069636653353000962,1187822458486874113
1068273911224094721,1187830072620793858
1067818539179024386,1187030856738725888
1067748650485497862,1188143334340136964
1067541214671577093,1187819367289053184
1064595993222615040,1188520435291475969
1061310112013434882,1188473105833975808
1060584809095925762,1188222455615315968
1054381765224210432,1188507116107194368
1052896620797460481,1188451833204891648
1039879658400112640,1187822941553287169
1037341536592310272,1188496329758130178
1028854804087492613,1187387280413118464
1017819745880543238,1188508100493561856
1017500185356853248,1187359989301690368
996094929733652481,1188454485959553025
984456621417000960,1188461076305891329
983348251972816896,1188450760293523456
941080085121175552,1187727947886727168
941000686275387392,1188512483717328896
931614483050414080,1188500422878777344
899978622416695297,1187477953577472001
880480631108644864,1188476680291139586
854715071116849157,1188510740170334209
843636970538618880,1187481970852454411
828977216595849216,1188462457515327489
827279765287559171,1188495279835766784
819744763020775425,1187847374535831552
818975124460335106,1188505659161153543
818948638890217473,1188508991871160320
818713465653051392,1188493640404029443
818554054309715969,1188498147665989633
818536152588238849,1187415186208149504
818472418620608512,1187863921388146691
817138492614524928,1188455613279490048
817076257770835968,1188467107958345730
817050219007328258,1188132788207312896
816833925456789505,1188470413241794560
816719802328715264,1187380565860900864
816705409486618624,1188521418427977728
816683274076614656,1188514287180046337
816652616625168388,1188499186834128898
816303263586914304,1188475706071769089
816298918468259841,1188485224411422720
816284664658874368,1188490600498249730
816181091673448448,1188505797640294401
816157667882373120,1188259793099788288
816111677917851649,1187053796414885888
816030424778543104,1187828678983651328
816012124505931780,1188487287266598913
815985039485837312,1187139114371571714
815966620300480514,1188463864301674496
815952318487298048,1187453457994862592
815733290955112448,1188506028188585984
815310506596691968,1188508195968425985
814179031956488192,1187836228747563008
814103950404239360,1188523255163805697
811986281177772032,1186714241908256769
811632636598910976,1188496273718022157
811313565760163844,1188172419564998657
808416682972770304,1188164641651752961
806906355214852096,1188248747794415616
806583915012046854,1187462285515722753
803694179079458816,1188498954985574400
798973032362606600,1188161473425674240
796736612554117120,1187919964642119680
796183515998068736,1188520090569969667
742735530287304704,1188438199355478017
4304448314,1187014851035570179
4205133682,1188472945099902980
3686482216,1188484922694090752
3317799825,1188260194712784896
3122099613,1188161398100185088
3044993235,1187761134566293510
3026622545,1185287871302897664
3018670151,1187128330534785024
2976606250,1188227807664463873
2975091705,1188480232568827905
2973870195,1188474092623663104
2970462034,1188516260449017859
2970279814,1188450860252176384
2968451607,1187788988654014464
2968007206,1188513551213678597
2966765501,1188181454183981057
2966570782,1187107717850292224
2966205003,1188504246305644544
2964949642,1188498340469563392
2964877294,1188461559342944257
2964526557,1188104639268315137
2964287128,1187071791497396224
2964174789,1188463240306679809
2963445730,1188425109264097280
2962923040,1184257528873586689
2962891515,1187041404796702720
2962868158,1188169142601486337
2962813893,1187793617353617408
2955485182,1188490561197662209
2953974395,1188466273858052097
2951574214,1183440049326743552
2930635215,1187832365621633024
2929491549,1188492113832529923
2916086925,1188512166762176515
2914515430,1188477847440113668
2914163523,1188447761227751425
2891210047,1188471628964880385
2863210809,1188460705063804928
2863006655,1188485738431692800
2862577383,1187099767366701056
2861616083,1188077820171304962
2856787757,1188522393599401984
2852998461,1188522641012998144
2847221717,1187536060789776384
2750127259,1188501863886249984
2724095695,1187395519900991494
2696643955,1174763271343280129
2433737761,1187529775298031619
2382685057,1188117153708498945
2371339658,1188159478606094336
2293131060,1188487296661766151
2253968388,1188503247570591744
2167097881,1188480472600502272
1908143071,1188481528692649985
1880674038,1187896610795245570
1849261916,1188480954026942465
1623308912,1187452240388349960
1531521632,1187819618007543808
1444015610,1187798438865448961
1410590874,1188484722202234881
1339931490,1188488328536047621
1305596696,1187832443811717121
1289319271,1186428862235848706
1260172386,1187125110223687680
1249982359,1188479592471900164
1243902714,1187803399011614721
1222257180,1188425111944290305
1209417007,1188510478634536962
1206227149,1187762874871140352
1155335864,1187814177668292614
1140648348,1187835593025380356
1135486501,1188509664947798016
1099199839,1188500944356544514
1096059529,1188461166156234752
1092979962,1188505383167496192
1089859058,1188233092541997056
1089334250,1188233250541621248
1083448909,1187801212998975488
1080844782,1188508473023180801
1080509366,1187749494433177601
1077446982,1188468644155740160
1077121945,1187806031868502022
1074518754,1187822648627286016
1074480192,1188503156642242562
1074412920,1188494351955091457
1074129612,1188485506553778176
1074101017,1188476206125142016
1072467470,1188499537960284160
1072008757,1188478270515437571
1071900114,1188164601478893568
1071840474,1188499620529393664
1071402577,1188475402794262529
1071102246,1188525457249050624
1069124515,1188484182135181312
1068499286,1187091156552863745
1068481578,1188483979311235075
1065995022,1188526049208029185
1064206014,1185003599635587077
1060487274,1188507594404585472
1060370282,1187483966871355392
1058917562,1188467588176760833
1058717720,1187851329676271616
1058520120,1187810002196672512
1058460818,1186717169566015489
1058345042,1188485735478910976
1058051748,1188305132418715648
1055907624,1188523640163393536
1055730738,1188456816776077312
1051446626,1188515724656025600
1051127714,1188473621817298945
1048784496,1188449581568278529
1045110018,1188507814572036103
1037321378,1187805348050165762
1009269193,1188235249177812992
995193054,1188510080649572352
993153006,1188062723378176001
976969338,1188499782563762177
975200486,1187859277085663232
970207298,1188144037792026624
968650362,1188463182479794177
963480595,1188481424388771842
960962340,1185207293090160642
950783972,1187446644436078593
946549322,1188119057616244736
942156122,1188450887880138752
935368364,1186675377445462016
935033864,1188454081104371712
912608010,1186729871554367489
851621377,1184833495400701952
838462994,1188526077309702145
834069080,1187781866381828096
789244177,1187494870912524288
787373558,1187814973654872066
776664410,1188469557637369859
771152516,1188248443778674691
600463589,1188131204693921792
584912320,1188167415022178305
584012853,1187832174738845697
581141508,1187840422971891712
567508925,1188470026656989184
558769636,1187802061490053121
550401754,1187816157740449793
518644221,1187745638798254082
516880804,1188491042552717312
515822213,1187863389940436992
510516465,1187417213671821313
486694111,1187829089509531649
479872233,1188504560748449793
476256944,1188512181492563974
467823431,1188511342019403777
442824717,1187372275844161536
432895323,1188479660696526851
432771620,1188495068732317696
432676344,1187090175303790592
404132211,1188473073025998848
402719755,1184967850680836097
389840566,1188513517751750656
385429543,1187430974033936385
384913290,1186712669019164678
382791093,1188520046202630144
381152398,1187794896008204290
377534571,1179829443969323008
364415553,1188160867432579074
344972339,1188456347475628032
334894942,1188267087426277376
312134473,1188483772888563712
310310133,1188505956872835074
305620929,1188522351773831169
305216911,1187837203881349121
303861808,1188263065227321344
299883942,1188123120411893761
296361085,1188488943353901058
296245061,1187740736302866441
295685416,1187122149150154752
293131808,1188481982625398784
291756142,1187834541534261254
282093902,1188076413666103298
281540744,1186420657787150336
278145569,1188451103580528645
278124059,1188514043994263553
267938462,1187877345430032385
267854863,1184852216806563840
264219447,1188506357298798592
258900199,1188455429468229633
254082173,1187734809528979461
252819323,1187454092483944448
252249233,1188118038865944580
250188760,1187843913849151488
249787913,1188499220782899200
249410485,1187477312809373697
249348006,1186401203913138186
248735463,1188511482234859520
248495200,1188516253666816000
247334603,1188518628846718979
246357149,1187930998912237569
245451804,1187851089913081857
242926427,1188124074612084736
242873057,1187738130767663107
242836537,1187817144521777152
242772524,1188092920248688640
242555999,1188512567800582145
242426145,1188413279892230145
240812994,1188521755310280704
240760644,1188165409675055104
240427862,1188051647148236800
240393970,1188491824463273990
239964567,1188467160148054018
239949176,1188443894536724480
237862972,1188466502623793152
237763317,1188486213902258178
237750442,1188526777766952960
237312687,1188113051695943681
237299871,1187159245390827520
236511574,1188483491421401088
236279233,1188463405465767939
235312723,1188464905051086849
235217558,1188472169191432192
235190657,1188487755879321601
234822928,1186709365421727745
234812598,1188459691254468609
234797704,1187473411733213187
234573331,1186746302723440641
234469322,1188465804175695872
234374703,1188508400927301632
234128524,1188462922768551937
234057152,1188460259574210567
234014087,1188188018080911360
233949261,1188511150914310145
233842454,1188481502956396544
233737858,1188486085195849728
233693291,1188458901186011138
232992031,1187391703159889921
231510077,1188524234055864326
231108733,1187915217180790786
229197216,1188507296709656577
225921757,1188449145729761280
224391627,1187090670995030016
224294785,1187463306388398080
224285242,1188478998411657216
221792092,1188451352093057025
221162525,1188428850327425024
219429281,1188479190171111426
217543151,1188476580173139973
216881337,1188252736904667136
211530910,1188490345224507405
211420609,1187817246250471430
210926192,1188194165965905920
202206694,1188492186087763971
199325935,1188443752513359873
196362083,1188489001126092800
193872188,1187382777437741056
193794406,1188525513687605249
193732179,1187739225036337154
190328374,1187789078206603264
188019606,1188457068551790594
172858784,1188516947345858565
171598736,1188505460875415552
168673083,1187458826343198720
168502762,1186284290885206018
164369297,1188207878802411520
164007407,1188264768920010752
163570705,1187809535483883521
162069635,1188518912666853377
161791703,1188270812245180416
161743731,1188518779300519936
161411080,1187134121765679105
156333623,1188505161024638976
155669457,1187087727919009792
153944899,1188496515049906176
153486399,1187834885286834184
151963505,1187722982300385282
150078976,1188514357820436481
140519774,1187847665704472579
137794015,1188510509546594307
131546062,1188490937430872064
124224165,1188074547892948992
122174004,1188505563916693504
117501995,1187519139683827713
116505994,1187794249816956929
115979444,1188483567288029185
114756202,1188108626080210945
112740986,1187813805130170375
111635980,1184934089608122376
109287731,1188516680105902080
109280446,1188087131073368064
109071031,1188095966953512960
92186819,1188167710963830784
90639372,1188513577264656384
88806753,1187750808953196550
88784440,1188525016935288834
85396297,1188458885406973952
84119348,1187749275968704512
82453460,1188508409362030594
80612021,1187837525173428224
78445977,1187829581274898433
78403308,1188488723811491840
78369108,1187071837773152257
76649729,1187857696478900228
76456274,1187838336049831941
76452765,1188455497525059584
76132891,1187754190837293059
75367781,1188489610667663362
75364211,1187774092029681669
74508260,1188098125069766656
74294786,1187466635734478848
73303753,1183432507246682112
61206798,1188154593303244801
60828944,1187805450781237248
58928690,1187829676280025090
56864092,1188492001756504065
52503751,1187828915924033537
51228911,1187711759668449280
50452197,1188470409303351298
50152441,1187103035102760961
48117116,1187735749858340868
47747074,1188137358673072128
43910797,1187842748679905287
42924141,1187078477201231878
41533245,1085637934894727168
41417564,1188512369015689221
40302336,1188480521250230272
39249305,1188485757591113728
38285038,1188119174733877248
38254095,1187809334358630405
37094727,1187843342383628288
37007274,1188128887924035584
36686040,1187008881379151872
35829796,1187114881385930759
33977070,1187807734256803841
33576489,1187853817775345665
33563161,1188159828977430528
32010840,1187366558361894912
31801993,1188499665861390338
31611298,1187409658442637315
31128529,1188500353668571136
31122582,1187816617297825792
30929600,1188108022402424840
30912937,1187761276627410944
30216513,1188493514314846209
29501253,1188493821614739460
29450962,1186733066338914306
29442313,1188496220253282306
29201047,1187869346850377728
28602948,1187816114732097538
28599820,1188527143506108416
27676828,1188472435991105537
26778110,1095066508450021381
26424123,1188488304863391752
26051676,1188139814694117378
25086658,1174002678986432512
24913074,1188470410364538881
24745957,1187825001522700294
24195214,1187703357454127104
23976316,1174336614291726338
23600262,1188247102083817474
23593446,1188459177699676161
23124635,1187856940312997888
23103488,1187812356765749249
22812754,1187114620215054336
22669526,1188448860936589312
22545491,1188486222861295618
22523087,1187758933949198336
22055226,1187732941478207493
22053641,1187756389923540995
22044727,1187826835683450881
22012091,1188238662556930048
21406834,1187847791088943106
21269970,1188077820100120578
21157904,1188499300256505856
21111098,1187414797194801152
20552026,1188488525878104066
20545793,1187786694797467648
20467163,1188490120447582209
20192403,1188489095766597632
20053279,1188470722538229760
20015903,1056333751482007553
19926675,1188241851838619653
19739126,1188459173308256258
19726613,1188519807580360704
19318314,1188508156197928961
18967498,1188093293877452801
18915145,1188518580566011904
18909919,1188497611218706433
18805303,1187897364335517696
18773159,1188077820985184256
18696134,1188461937920823298
18695134,1188509914869719040
18632666,1188510357167296512
18277655,1188449413846519808
18166778,1187820031645798401
18137749,1188467611350241280
18061669,1188295831021068288
18030431,1188496321830932480
17976923,1184832435164311552
17907578,1188228714959532032
17494010,1188522342571560960
16424044,1187052999723671552
16256269,1188514324198952962
15954997,1188177573869547520
15764644,1188527406514085888
15751083,1187837898672037889
15745368,1188515884182245377
15600527,981997954050527233
15394954,1188192267816845312
15356407,1188468644868739073
15324851,1188483008522833926
14984637,1187532824880058370
14845376,700348813807063040
14344823,1188470408921702400
13491312,1188075336942026753
13218102,1188496147058495488
12788332,1187697815537029120
11651202,1188514624876011520
10615232,1188527560658960384
7429102,1188481099397251073
7270292,1188481787636453381
5558312,1188497694400155649
